Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
André-Caplet-Straße,1,66117,Saarbrücken,Saarland,49.22316,6.978262,2020
Saaruferstraße,0,66117,Saarbrücken,Saarland,49.236182,6.989057,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Volkerstr.,8,10365,Berlin,Berlin,52.515014,13.504232,2020
Erich-Kuttner-Str.,26,10369,Berlin,Berlin,52.527291,13.464185,2020
Hamburger Straße,209,25337,Elmshorn,Schleswig-Holstein,53.748426,9.691664,2020
Rheydter Str.,180,41065,Mönchengladbach,Nordrhein-Westfalen,51.183933,6.44039,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Knorrstraße,147,80937,München,Bayern,,,2020
Im Haag,2-4,73230,Kirchheim unter Teck,Baden-Württemberg,48.642133,9.433339,2020
Im Haag,2-4,73230,Kirchheim unter Teck,Baden-Württemberg,48.642133,9.433339,2020
Paradiesstr.,23-25,73230,Kirchheim unter Teck,Baden-Württemberg,48.65142,9.44823,2020
Clara-Grunwald-Str.,7,10317,Berlin,Berlin,52.497931,13.481104,2020
Eitelstr.,29,10317,Berlin,Berlin,52.504228,13.493403,2020
Pescher Str,187,41065,Mönchengladbach,Nordrhein-Westfalen,51.194251,6.453998,2020
Beethovenstrasse,37GAR,73207,Plochingen,Baden-Württemberg,48.712728,9.427624,2020
Sankt Johanner Straße,101-105,66115,Saarbrücken,Saarland,49.238281,6.978495,2020
Sankt Johanner Straße,101-105,66115,Saarbrücken,Saarland,,,2020
Autobahn,0,66117,Saarbrücken,Saarland,49.209445,6.966223,2020
Ontarioseestr.,17,10319,Berlin,Berlin,52.495354,13.52312,2020
Säntisstraße,39,72669,Kressbronn,Baden-Württemberg,47.60193,9.59054,2020
Hegholt,1,22179,Hamburg,Hamburg,53.601251,10.07889,2020
Köllner Chaussee,129,25337,Kölln-Reisiek,Schleswig-Holstein,53.756461,9.706612,2020
Heinrich-Roller-Str.,21,10405,Berlin,Berlin,52.530953,13.422345,2020
Alfredstr.,11,10365,Berlin,Berlin,52.5136,13.489907,2020
Junkerstraße,21-11,73249,Wernau,Baden-Württemberg,48.688317,9.421086,2020
Eugenstraße,16,73230,Kirchheim unter Teck,Baden-Württemberg,48.652512,9.443787,2020
Fabrikstraße,35,73230,Kirchheim unter Teck,Baden-Württemberg,48.65739,9.42903,2020
Friedrichstraße,16,73230,Kirchheim unter Teck,Baden-Württemberg,48.65206,9.44511,2020
Faberweg,24/1,73230,Kirchheim unter Teck,Baden-Württemberg,48.63583,9.45385,2020
Hauptstraße,101,51373,Leverkusen,Nordrhein-Westfalen,,,2020
Hauptstraße,70,73240,Wendlingen,Baden-Württemberg,48.66566,9.37601,2020
Wertstraße,15,73240,Wendlingen,Baden-Württemberg,,,2020
Wertstraße,15,73240,Wendlingen,Baden-Württemberg,,,2020
Hamburger Str.,134,25337,Elmshorn,Schleswig-Holstein,,,2020
Torstraße,15,51379,Leverkusen,Nordrhein-Westfalen,,,2020
Opladener Platz,5,51379,Leverkusen,Nordrhein-Westfalen,,,2020
Beethovenstrasse,37GAR,73207,Plochingen,Baden-Württemberg,,,2020
Kruichling,15,73230,Kirchheim unter Teck,Baden-Württemberg,48.644175,9.429898,2020
Hahnweidstr.,44,73230,Kirchheim unter Teck,Baden-Württemberg,48.639993,9.444656,2020
Im Haag,2-4,73230,Kirchheim unter Teck,Baden-Württemberg,48.642133,9.433339,2020
Eldenaer Str,34a,10247,Berlin,Berlin,52.520596,13.468329,2020
Ebertystr.,22,10249,Berlin,Berlin,52.52183,13.454361,2020
Esslingerstraße,24,73249,Wernau,Baden-Württemberg,,,2020
Burgwiesen,42,73257,Köngen,Baden-Württemberg,48.679543,9.355374,2020
Modersohnstr.,63,10245,Berlin,Berlin,52.50186,13.456544,2020
Kinzigstr.,19,10247,Berlin,Berlin,52.513061,13.465798,2020
August-Lindemann-Str.,9,10247,Berlin,Berlin,52.522663,13.463713,2020
Kirchheimer Str.,140/146,73265,Dettingen unter Teck,Baden-Württemberg,48.62033,9.453779,2020
Mainzer Straße,65,66121,Saarbrücken,Saarland,49.229953,7.005671,2020
Lange Str.,105,47829,Krefeld,Nordrhein-Westfalen,51.351963,6.63886,2020
Overfeldweg,67-71,51371,Leverkusen,Nordrhein-Westfalen,51.03973,6.987183,2020
Overfeldweg,67-71,51371,Leverkusen,Nordrhein-Westfalen,51.039708,6.987231,2020
Junkerstraße,20-24,73249,Wernau,Baden-Württemberg,48.685638,9.418656,2020
Junkerstraße,20-24,73249,Wernau,Baden-Württemberg,48.685638,9.418656,2020
Junkerstraße,20,73249,Wernau,Baden-Württemberg,48.685638,9.418656,2020
Kirchheimer Straße,68-70,73249,Wernau,Baden-Württemberg,48.690074,9.419009,2020
An der Mühlenschule,0,66125,Saarbrücken,Saarland,49.276258,7.032864,2020
Hülser Straße,167,47803,Krefeld,Nordrhein-Westfalen,51.344473,6.549656,2020
Weyerhofstraße,68,47803,Krefeld,Nordrhein-Westfalen,,,2020
Neckarstr.,60,73728,Esslingen,Baden-Württemberg,48.74175,9.302942,2020
Friedrich-Ebert-Str.,5,73730,Esslingen,Baden-Württemberg,48.734786,9.322398,2020
Breitwiesenweg,7,73269,Hochdorf,Baden-Württemberg,,,2020
Mercedesstr.,14,73269,Hochdorf,Baden-Württemberg,,,2020
Marktplatz,24,73728,Esslingen,Baden-Württemberg,48.742569,9.30673,2020
Kurt-Schumacher-Str.,37,73728,Esslingen,Baden-Württemberg,48.730677,9.317071,2020
Ottilienplatz,18,73728,Esslingen,Baden-Württemberg,48.740392,9.312379,2020
Bahnhofplatz,1,73728,Esslingen,Baden-Württemberg,48.739303,9.299276,2020
Rendsburger Str.,51,25782,Tellingstedt,Schleswig-Holstein,54.219657,9.296646,2020
Krachtstr.,15,10245,Berlin,Berlin,52.49595,13.468947,2020
Wilhelm-Stefen-Staße,2,47807,Krefeld,Nordrhein-Westfalen,51.303805,6.589663,2020
Glockenspitz,201,47809,Krefeld,Nordrhein-Westfalen,51.335408,6.600681,2020
Urbanstr.,8,73728,Esslingen,Baden-Württemberg,48.74107,9.313462,2020
Wäldenbronner Str.,1,73732,Esslingen,Baden-Württemberg,48.750338,9.312714,2020
Holzmarkstraße,12-14,10179,Berlin,Berlin,52.513943,13.4219,2020
Holzmarkstraße,12-14,10179,Berlin,Berlin,52.513943,13.4219,2020
Uerdingerstrasse,620,47800,Krefeld,Nordrhein-Westfalen,51.338761,6.585342,2020
Aleenstr.,32,73730,Esslingen am Neckar,Baden-Württemberg,48.43217,9.21075,2020
Volksdorfer Damm,189,22359,Hamburg,Hamburg,53.66919,10.14353,2020
Uppenhof,1,22359,Hamburg,Hamburg,53.648899,10.162328,2020
Plochinger Str.,7,73730,Esslingen,Baden-Württemberg,48.736768,9.31706,2020
Dresdener Str.,14,73730,Esslingen,Baden-Württemberg,48.7345,9.338411,2020
Königstraße,166-188,47798,Krefeld,Nordrhein-Westfalen,,,2020
Fredersdorfer Str.,25,10243,Berlin,Berlin,52.514984,13.443412,2020
Str. der Pariser Kommune,18,10243,Berlin,Berlin,52.511645,13.438179,2020
Wehrneckarstr.,9,73728,Esslingen,Baden-Württemberg,48.740555,9.306107,2020
Ulmer Str.,76,73728,Esslingen,Baden-Württemberg,48.729967,9.328052,2020
Oberer Metzgerbach,30,73728,Esslingen,Baden-Württemberg,48.73884,9.306632,2020
Heider Str.,22,25782,Tellingstedt,Schleswig-Holstein,54.218614,9.274603,2020
Am Bahnhof,8,66265,Heusweiler,Saarland,49.335083,6.92965,2020
Rathausstr.,15,66271,Kleinblittersdorf,Saarland,49.15651,7.033771,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Rungestr.,22,10179,Berlin,Berlin,52.512341,13.4189,2020
Farkenwisch,2,22397,Hamburg,Hamburg,53.708327,10.108599,2020
Hermannstraße,2,51143,Köln,Nordrhein-Westfalen,,,2020
Engeldamm,30,10179,Berlin,Berlin,52.506232,13.426218,2020
Langer Weg,50,73732,Esslingen,Baden-Württemberg,48.757079,9.313677,2020
Flandernstr.,101,73732,Esslingen,Baden-Württemberg,48.744694,9.321223,2020
Esslinger Str.,7,73732,Esslingen,Baden-Württemberg,48.743219,9.340183,2020
Kennedystraße,1,51149,Köln,Nordrhein-Westfalen,50.882871,7.110765,2020
Kennedystraße,1,51149,Köln,Nordrhein-Westfalen,50.882871,7.110765,2020
Lewerentzstrasse,118,47798,Krefeld,Nordrhein-Westfalen,51.325632,6.558181,2020
Nordwall,131,47798,Krefeld,Nordrhein-Westfalen,51.335101,6.552038,2020
Zionskirchstr.,67,10119,Berlin,Berlin,52.532926,13.408241,2020
Weinbergsweg,10,10119,Berlin,Berlin,52.531898,13.403004,2020
Gasteiner Str.,9,10177,Berlin,Berlin,52.487713,13.322146,2020
Alexanderstr.,9,10178,Berlin,Berlin,52.521882,13.416022,2020
Dircksenstr.,38,10178,Berlin,Berlin,52.523431,13.407501,2020
Mollstr.,30,10178,Berlin,Berlin,52.524783,13.421591,2020
Breite Str.,37,10178,Berlin,Berlin,52.516169,13.402725,2020
Karl-Marx-Allee,35,10178,Berlin,Berlin,52.520272,13.423428,2020
Lohe,2,25436,Uetersen,Schleswig-Holstein,,,2020
Lohe,2,25436,Uetersen,Schleswig-Holstein,,,2020
Lohe,2,25436,Uetersen,Schleswig-Holstein,,,2020
Unter den Linden ,77,10117,Berlin,Berlin,,,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Saarbrücker Straße,23,66130,Brebach,Saarland,49.216468,7.02979,2020
Wolfseck,4,66130,Saarbrücken,Saarland,49.208768,7.027209,2020
Mühlhaldenstr.,109,73770,Denkendorf,Baden-Württemberg,48.701083,9.308387,2020
Markgrafenstraße,28,10117,Berlin,Berlin,52.509573,13.393978,2020
Hauptstr.,52,25764,Süderdeich,Schleswig-Holstein,,,2020
Hauptstr. ,52,25764,Süderdeich,Schleswig-Holstein,,,2020
Blauort,11,25764,Wesselburen,Schleswig-Holstein,,,2020
Sulzgrieser Str.,105,73733,Esslingen,Baden-Württemberg,48.759332,9.293789,2020
Köngener Str.,7,73734,Esslingen,Baden-Württemberg,48.718193,9.318813,2020
Friedrich-Ebert-Str.,5,73734,Esslingen,Baden-Württemberg,48.728256,9.304733,2020
Uhlandstr.,25,73734,Esslingen,Baden-Württemberg,48.73478,9.298707,2020
Ottostraße,6,73734,Esslingen,Baden-Württemberg,,,2020
Niemöllerstr.,0,73760,Ostfildern Ruit,Baden-Württemberg,48.715344,9.272136,2020
Elly-Beinhorn-Straße,2,73760,Ostfildern,Baden-Württemberg,48.704725,9.249055,2020
Am Markt,8,25436,Uetersen,Schleswig-Holstein,53.683552,9.66589,2020
Kollaustraße,171,22453,Hamburg,Hamburg,53.612246,9.953747,2020
Kollaustraße,171,22453,Hamburg,Hamburg,53.612238,9.953818,2020
Hufelandweg,16,10117,Berlin,Berlin,,,2020
Pinnebergerstr.,16,22457,Hamburg,Hamburg,53.632702,9.907909,2020
Blauort ,11,25764,Wesselburen,Schleswig-Holstein,,,2020
Blauort ,11,25764,Wesselburen,Schleswig-Holstein,,,2020
Blauort,11,25764,Wesselburen,Schleswig-Holstein,,,2020
Blauort,11,25764,Wesselburen,Schleswig-Holstein,,,2020
Dorfstraße,28,25764,Wesselburener Deichhausen,Schleswig-Holstein,,,2020
Dorfstraße,28,25764,Wesselburener Deichhausen,Schleswig-Holstein,,,2020
Dorfstraße ,28,25764,Wesselburener Deichhausen,Schleswig-Holstein,,,2020
Zimmerstr.,77,10117,Berlin,Berlin,52.507857,13.392039,2020
Claire-Waldoff-Str.,6,10117,Berlin,Berlin,52.524839,13.386562,2020
Seydelstr.,7,10117,Berlin,Berlin,52.510113,13.403225,2020
Jägerstr.,49,10117,Berlin,Berlin,52.529276,13.377542,2020
Furtstraße,2,73770,Denkendorf,Baden-Württemberg,48.693857,9.318331,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Poller Kirchweg,76,51105,Köln-Poll,Nordrhein-Westfalen,50.917817,6.984346,2020
Mendener Straße,8,51105,Köln,Nordrhein-Westfalen,50.910289,6.992682,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Kieswiesen,18,73776,Altbach,Baden-Württemberg,48.718364,9.383357,2020
Holsteiner Chaussee,49,22523,Hamburg,Hamburg,53.614194,9.905872,2020
Schnackenburg Allee,12,22525,Hamburg,Hamburg,53.5734,9.91931,2020
Schnackenburg Allee,12,22525,Hamburg,Hamburg,53.5734,9.91931,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Invalidenstr.,44,10115,Berlin,Berlin,52.529276,13.377542,2020
Wöhlertstr.,18,10115,Berlin,Berlin,52.536562,13.377785,2020
Schlegelstr.,28,10115,Berlin,Berlin,52.529823,13.385743,2020
Krausnickstr.,13,10115,Berlin,Berlin,52.525456,13.398315,2020
Ludwigstraße,19,97276,Margetshöchheim,Bayern,49.83877,9.86523,2020
Lohe,2,25436,Uetersen,Schleswig-Holstein,,,2020
Justus-von-Liebig-Ring,23,25451,Quickborn,Schleswig-Holstein,53.73477,9.9101,2020
Kielerstr.,310,22525,Hamburg,Hamburg,53.585278,9.933303,2020
Saarbrücker Straße,31-33,66292,Riegelsberg,Saarland,49.300513,6.944525,2020
Schröderstr.,9,10115,Berlin,Berlin,52.530867,13.39438,2020
Ruppiner Str.,5,10115,Berlin,Berlin,52.538244,13.399732,2020
Hannoversche Str.,6,10115,Berlin,Berlin,52.527262,13.383475,2020
Eichendorffstr.,12,10115,Berlin,Berlin,52.531326,13.387,2020
Am Flugplatz,7,25761,Oesterdeichstrich,Schleswig-Holstein,,,2020
Westerstraße,30,25761,Büsum,Schleswig-Holstein,,,2020
Westerstraße,30,25761,Büsum,Schleswig-Holstein,,,2020
Markt,5,25764,Wesselburen,Schleswig-Holstein,54.212048,8.922101,2020
Randersackerer Str.,21,97288,Theilheim,Bayern,,,2020
Thielenbrucher Allee,27a,51069,Köln,Nordrhein-Westfalen,50.58462,7.517322,2020
Waltherstraße,49-51,51069,Köln,Nordrhein-Westfalen,50.983466,7.07184,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Straßburger Straße,349,72250,Freudenstadt,Baden-Württemberg,48.474252,8.295017,2020
Hauptstr. ,52,25764,Süderdeich,Schleswig-Holstein,,,2020
Hauptstr. ,52,25764,Süderdeich,Schleswig-Holstein,,,2020
Hauptstr. ,52,25764,Süderdeich,Schleswig-Holstein,,,2020
Hagenbeckstraße,37,22527,Hamburg,Hamburg,53.58574,9.944371,2020
Gelchsheimer Straße,5,97255,Sonderhofen,Bayern,49.591575,10.003434,2020
Alte Dorfstraße,4,25761,Büsum,Schleswig-Holstein,54.131663,8.859033,2020
Stresemannallee,104,22529,Hamburg,Hamburg,53.584114,9.95563,2020
Lohbekstieg,32,22529,Hamburg,Hamburg,53.595035,9.955239,2020
An der Asbacher Straße,5,98574,Schmalkalden,Thüringen,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Einsiedel,1,97222,Rimpar,Bayern,49.89991,9.95989,2020
Einsiedel,1,97222,Rimpar,Bayern,49.8999,9.9599,2020
Heselbacher Wg,72,72270,Baiersbronn,Baden-Württemberg,48.538292,8.403828,2020
Heselbacher Wg,72,72270,Baiersbronn,Baden-Württemberg,,,2020
Robert-Bosch-Str.,38,72250,Freudenstadt,Baden-Württemberg,48.463706,8.434861,2020
Sulzbachtalstraße,20,66280,Sulzbach,Saarland,49.298439,7.060865,2020
Zum Schacht,3,66287,Göttelborn,Saarland,49.344066,7.032477,2020
Rathausplatz,1,66287,Quierschied,Saarland,49.3257,7.0524,2020
Wedeler Landstraße,21,22559,Hamburg,Hamburg,53.581574,9.759362,2020
Hindenburgstraße,8,72250,Freudenstadt,Baden-Württemberg,48.468017,8.411845,2020
Turnhallstraße,30,72250,Freudenstadt,Baden-Württemberg,48.463101,8.415845,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Heinrich-Kock-Weg,0,22529,Hamburg,Hamburg,53.595086,9.971245,2020
Wampener Straße,6,95707,Thiersheim,Bayern,50.07197,12.097353,2020
Wampener Straße,6,95707,Thiersheim,Bayern,50.07197,12.097251,2020
Wampener Straße,6,95707,Thiersheim,Bayern,50.07196,12.097068,2020
Wampener Straße,6,95707,Thiersheim,Bayern,50.071963,12.096902,2020
Wampener Straße,6,95707,Thiersheim,Bayern,50.071953,12.096693,2020
Schmiedestraße,3,95709,Tröstau,Bayern,50.015472,11.950586,2020
Unterer Markt,22,95168,Marktleuthen,Bayern,50.12961,11.99531,2020
Hauptstraße,24,95186,Höchstädt,Bayern,50.100297,12.08665,2020
Hauptstraße,3,95199,Thierstein,Bayern,50.1057,12.10238,2020
Kösseinestraße,20,95615,Marktredwitz,Bayern,50.001106,12.090177,2020
An den Fichtenäckern,0,97209,Veitshöchheim,Bayern,49.830558,9.893357,2020
Wolfstalstr.,49,97209,Veitshöchheim,Bayern,49.836237,9.895483,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Emil-Hoffmann-Str.,42,50996,Köln,Nordrhein-Westfalen,50.86748,6.99062,2020
Am Bahnhof,1,95632,Wunsiedel,Bayern,50.04,12.003611,2020
Kemnather Str.,55,95632,Wunsiedel,Bayern,,,2020
Rathausstr.,4,98544,Zella-Mehlis,Thüringen,,,2020
Böttger Straße,9,95615,Marktredwitz,Bayern,50.013365,12.099161,2020
Rot Kreuz Straße,1,95632,Wunsiedel,Bayern,50.039444,11.995833,2020
Rot Kreuz Straße,1,95632,Wunsiedel,Bayern,50.039444,11.995833,2020
Rot Kreuz Straße,1,95632,Wunsiedel,Bayern,50.039444,11.995833,2020
Rot Kreuz Straße,1,95632,Wunsiedel,Bayern,50.039444,11.995833,2020
Rot Kreuz Straße,1,95632,Wunsiedel,Bayern,50.039444,11.995833,2020
Philip-Rosenthal-Platz,1,95100,Selb,Bayern,,,2020
Vorderes Buchhaus,3,95158,Kirchenlamitz,Bayern,50.14328,11.92994,2020
Kirchenlamitzer Straße,27-33,95163,Weißenstadt,Bayern,50.612463,11.531112,2020
Rissener Busch,23,22559,Hamburg,Hamburg,53.57955,9.76399,2020
Maxplatz,0,95659,Arzberg,Bayern,50.05811,12.185163,2020
Am Kurpark,3,95680,Wunsiedel,Bayern,50.0059,12.0059,2020
Schirndinger Straße,48,95691,Hohenber a.d.Eger,Bayern,50.092712,12.218166,2020
Schirndinger Straße,48,95691,Hohenber a.d.Eger,Bayern,,,2020
Heide,5,95707,Tiersheim,Bayern,50.07662,12.12547,2020
Marktstraße,21,66346,Püttlingen,Saarland,49.2897,6.8843,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Schleswag-HeinGas-Platz,1,25451,Quickborn,Schleswig-Holstein,,,2020
Rathausstraße,53,66333,Völklingen,Saarland,49.248558,6.85113,2020
Dieselstraße,29,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2020
Osdorfer Landstraße,8-10,22607,Hamburg,Hamburg,53.570421,9.876441,2020
Zum See,1,84234,Nagel,Bayern,49.981111,11.92,2020
Werner-Schürer-Platz,1,95100,Selb,Bayern,50.188743,12.116369,2020
Werner-Schürer-Platz,1,95100,Selb,Bayern,50.189153,12.117225,2020
Werner-Schürer-Platz,1,95100,Selb,Bayern,,,2020
Werner-Schürer-Platz,1,95100,Selb,Bayern,,,2020
